DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genomic Coordinates (mouse: , human: )	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
43232395	mouse, laboratory	10090	Ftl2-ps	14337	MGI:95590			Chr4 58.94 cM	Chr4:125398081-125398632(+)			P49945
43232395	human	9606	FTL	2512		HGNC:3999	OMIM:134790	Chr19 q13.33	Chr19:48965309-48966879(+)	NM_000146,NM_000146,NM_000146	NP_000137,NP_000137,NP_000137	P02792,P02792,P02792
43232396	mouse, laboratory	10090	Cops5	26754	MGI:1349415			Chr1 2.29 cM	Chr1:10094825-10108384(-)	NM_013715,NM_001277101	NP_001264030,NP_038743	O35864
43232396	human	9606	COPS5	10987		HGNC:2240	OMIM:604850	Chr8 q13.1	Chr8:67043079-67062327(-)	NM_006837	NP_006828	Q92905
43232397	mouse, laboratory	10090	Greb1l	381157	MGI:3576497			Chr18 5 cM	Chr18:10325177-10562940(+)	XM_006526068,XM_030250521,XM_036161197,XM_011246970,NM_001083628,XM_006526069	XP_006526131,XP_006526132,XP_030106381,XP_036017090,XP_011245272,NP_001077097	B9EJV3
43232397	human	9606	GREB1L	80000		HGNC:31042	OMIM:617782	Chr18 q11.1-q11.2	Chr18:21242225-21526273(+)	NM_001410868,NM_001142966,NM_001410867,NM_024935	XP_047293770,XP_047293768,XP_047293767,XP_047293766,XP_047293765,XP_016881485,XP_016881484,XP_016881483,XP_016881482,XP_016881480,XP_016881479,XP_016881478,XP_011524481,XP_006722610,NP_001397797,NP_001397796,NP_001136438,XP_047293783,XP_047293782,XP_047293781,XP_047293777,XP_047293776,XP_047293775,XP_047293774,XP_047293773,XP_047293772,XP_047293771,XP_047293769,XP_047293780,XP_047293779,XP_047293778	Q9C091
43232398	mouse, laboratory	10090	Hyal4	77042	MGI:1924292			Chr6 11.28 cM	Chr6:24748366-24766518(+)	XM_132998	NP_084124	Q05A56
43232398	human	9606	HYAL4	23553		HGNC:5323	OMIM:604510	Chr7 q31.32	Chr7:123763708-123877481(+)	NM_012269	NP_036401,XP_011514292,XP_024302471,XP_047276049,XP_047276050	Q2M3T9
43232399	mouse, laboratory	10090	Plcb3	18797	MGI:104778			Chr19 5.1 cM	Chr19:6931081-6951738(-)	XM_006526766,NM_008874,NM_001290349,XM_006526767	NP_001277278,XP_006526829,NP_032900,XP_006526830	P51432
43232399	human	9606	PLCB3	5331		HGNC:9056	OMIM:600230	Chr11 q13.1	Chr11:64251523-64269452(+)	NM_001316314,NM_001184883,NM_000932	NP_000923,NP_001171812,NP_001303243,XP_016873414	Q01970
43232400	mouse, laboratory	10090	Snorc	73234	MGI:1920484			Chr1 44.41 cM	Chr1:87397993-87403204(+)	XM_129926,NM_001356490,NM_028473,XM_036153761	NP_001343419,XP_036009654,NP_082749	Q9CXL7
43232400	human	9606	SNORC	389084		HGNC:33763		Chr2 q37.1	Chr2:232865678-232878700(+)	NM_206895,NM_001346120,NM_001346121,NM_001346122,NM_001394206,NM_001394207	NP_001333049,NP_001333050,NP_001333051,NP_001381135,NP_001381136,NP_996778,XP_016859572	Q6UX34
43232401	mouse, laboratory	10090	Ngdn	68966	MGI:1916216			Chr14 28.03 cM	Chr14:55252911-55261594(+)	NM_026890	NP_081166	Q9DB96
43232401	human	9606	NGDN	25983		HGNC:20271	OMIM:610777	Chr14 q11.2	Chr14:23469689-23478193(+)	NM_001042635,NM_015514	NP_001036100,NP_056329	Q8NEJ9
43232402	mouse, laboratory	10090	Itch	16396	MGI:1202301			Chr2 76.94 cM	Chr2:154975429-155068775(+)	NM_001243712,XM_192925	NP_032421,NP_001230641	Q8C863
43232402	human	9606	ITCH	83737		HGNC:13890	OMIM:606409	Chr20 q11.22	Chr20:34363235-34511773(+)	NM_001324197,NM_001257138,NM_001257137,NM_001324198,NM_031483	XP_047296488,XP_016883578,NP_113671,NP_001311127,NP_001311126,NP_001244067,NP_001244066,XP_047296495,XP_047296494,XP_047296493,XP_047296492,XP_047296491,XP_047296490,XP_047296489,XP_024307773	Q96J02
43232403	mouse, laboratory	10090	Sik3	70661	MGI:2446296			Chr9 25.36 cM	Chr9:45924118-46135492(+)	XM_194455,XM_006510590	XP_006510653,NP_081774	Q6P4S6
43232403	human	9606	SIK3	23387		HGNC:29165	OMIM:614776	Chr11 q23.3	Chr11:116843402-117098453(-)	NM_025164,NM_001366687,NM_001366686,NM_001281749,NM_001281748	XP_005271541,XP_005271542,XP_011541024,XP_005271539,XP_011541025,XP_011541026,XP_011541027,XP_011541028,XP_016872913,XP_016872914,XP_016872915,XP_047282627,XP_047282628,XP_047282629,XP_047282630,XP_047282631,XP_047282632,NP_079440,NP_001353616,NP_001353615,NP_001268678,NP_001268677	Q9Y2K2
43232404	mouse, laboratory	10090	Tnfsf13	69583	MGI:1916833			Chr11 42.86 cM	Chr11:69573672-69576610(-)	NM_001159505,NM_023517	NP_076006,NP_001152977	Q9D777
43232404	human	9606	TNFSF13	8741		HGNC:11928	OMIM:604472	Chr17 p13.1	Chr17:7558292-7561608(+)	NM_001198622,NM_172088,NM_001198623,NM_172087,NM_003808,NM_001198624	NP_742085,NP_742084,NP_003799,NP_001185553,NP_001185552,NP_001185551	O75888
43232405	mouse, laboratory	10090	Habp2	226243	MGI:1196378			Chr19 51.79 cM	Chr19:56275569-56309254(+)	NM_001329935,NM_001329936,XM_030250907,XM_017318167,XM_006527014,NM_146101	NP_666213,XP_006527077,XP_017173656,NP_001316864,NP_001316865,XP_030106767	Q8K0D2
43232405	human	9606	HABP2	3026		HGNC:4798	OMIM:603924	Chr10 q25.3	Chr10:113550831-113589602(+)	NM_004132,NM_001177660	NP_004123,NP_001171131	Q14520
43232406	mouse, laboratory	10090	Marchf8	71779	MGI:1919029			Chr6 53.78 cM	Chr6:116314985-116386501(+)	XM_011241469,XM_006506642,XM_006506640,XM_006506641,XM_006506639,XM_006506648,NM_001401669,NM_001302385,NM_001401668,NM_001302384,NM_001302383,NM_027920,NM_001401673,NM_001401671,NM_001401672,NM_001401670,XM_006506645,XM_017321749,XM_006506643,XM_036152311	NP_001289312,XP_006506706,XP_006506705,XP_006506708,XP_011239771,XP_017177238,XP_006506711,XP_036008204,XP_006506702,XP_006506703,XP_006506704,NP_001388602,NP_001388598,NP_001388601,NP_001388597,NP_082196,NP_001388599,NP_001388600,NP_001289313,NP_001289314	Q9DBD2
43232406	human	9606	MARCHF8	220972		HGNC:23356	OMIM:613335	Chr10 q11.21-q11.22	Chr10:45454585-45594907(-)	NM_145021,NM_001002265,NM_001002266,NM_001282866,NM_001401645,NM_001401646	NP_001388574,NP_001002266,NP_001269795,NP_001388575,NP_659458,XP_011537794,XP_011537797,XP_047280719,XP_047280720,XP_047280721,XP_047280722,XP_047280723,XP_047280724,XP_047280725	Q5T0T0
43232407	mouse, laboratory	10090	Btbd16	330660	MGI:3045247			Chr7 73.19 cM	Chr7:130375799-130427629(+)	NM_001081038,NM_001374628,XM_036153181	XP_036009074,NP_001361557,NP_001074507	E9Q173
43232407	human	9606	BTBD16	118663		HGNC:26340		Chr10 q26.13	Chr10:122270745-122338180(+)	NM_144587,NM_001318189	XP_016871126,XP_011537542,XP_011537543,XP_011537544,NP_001305118,NP_653188,XP_011537541	Q32M84
43232408	mouse, laboratory	10090	Aqp3	11828	MGI:1333777			Chr4 20.94 cM	Chr4:41092724-41098183(-)	NM_016689	NP_057898	Q8R2N1
43232408	human	9606	AQP3	360		HGNC:636	OMIM:600170	Chr9 p13.3	Chr9:33441154-33447633(-)	NM_004925,NM_001318144	NP_001305073,XP_047279304,NP_004916	Q92482
43232409	mouse, laboratory	10090	0610010K14Rik	104457	MGI:1915609			Chr11 42.99 cM	Chr11:70126032-70128740(-)	XM_030245456,XM_017314213,NM_001177601,NM_026757,NM_001177607,NM_145758,NM_001177603,NM_001177606	NP_001171072,NP_001171074,NP_081033,NP_001171077,NP_001171078,NP_665701,XP_017169702,XP_030101316	Q9DCT6
43232409	human	9606	C17orf49	124944		HGNC:28737	OMIM:617215	Chr17 p13.1	Chr17:7014737-7017524(+)	NM_001142798,NM_001142799,NM_174893	NP_001136270,NP_001136271,NP_777553	Q8IXM2
43232410	mouse, laboratory	10090	Golga1	76899	MGI:1924149			Chr2 24.42 cM	Chr2:38906167-38955553(-)	NM_001290649,XM_036162693,XM_030252197,XM_036162691,NM_029793	XP_030108057,XP_036018584,NP_084069,NP_001277578,XP_036018586	Q9CW79
43232410	human	9606	GOLGA1	2800		HGNC:4424	OMIM:602502	Chr9 q33.3	Chr9:124878294-124941114(-)	NM_002077	XP_006717126,XP_047279198,NP_002068,XP_005251986,XP_006717125,XP_047279197	Q92805
43232411	mouse, laboratory	10090	Casz1	69743	MGI:1196251			Chr4 78.87 cM	Chr4:148888886-149039346(+)	NM_027195,XM_006539159,XM_006539157,XM_006539158,XM_006539160,NM_001159344	NP_081471,XP_006539223,XP_006539222,NP_001152816,XP_006539221,XP_006539220	Q9CWL2
43232411	human	9606	CASZ1	54897		HGNC:26002	OMIM:609895	Chr1 p36.22	Chr1:10636602-10796676(-)	NM_017766,NM_001039183,NM_001079843	XP_047279360,NP_060236,XP_016857029,NP_001073312,XP_005263536,XP_016857028	Q86V15
43232412	mouse, laboratory	10090	Meioc	268491	MGI:2686410			Chr11 66.48 cM	Chr11:102556177-102573066(+)	XM_196054,XM_358412,XM_006533416,XM_006533415	XP_006533478,NP_001121048,XP_006533479	A2AG06
43232412	human	9606	MEIOC	284071		HGNC:26670	OMIM:616934	Chr17 q21.31	Chr17:44656394-44677086(+)	NM_001033659,NM_001145080	XP_047291758,XP_005257293,NP_001138552	A2RUB1
43232413	mouse, laboratory	10090	Tmem108	81907	MGI:1932411			Chr9 55.47 cM	Chr9:103360146-103639036(-)	XM_006511866,XM_030244730,XM_030244731,NM_178638,XM_006511863,XM_006511868,XM_006511864,NM_001359465,XM_006511865	XP_006511931,XP_006511928,XP_030100591,XP_006511929,XP_006511927,NP_001346394,NP_848753,XP_006511926,XP_030100590	Q8BHE4
43232413	human	9606	TMEM108	66000		HGNC:28451	OMIM:617361	Chr3 q22.1	Chr3:133038288-133397775(+)	NM_023943,NM_001136469,NM_001282865	NP_001129941,NP_001269794,NP_076432	Q6UXF1
43232414	mouse, laboratory	10090	Utrn	22288	MGI:104631			Chr10 3.77 cM	Chr10:12257932-12745109(-)	XM_006512713,XM_006512711,XM_006512712,NM_011682,XM_006512715,XM_006512706,XM_017313925,XM_006512717,XM_006512709,XM_006512708,XM_011243167,XM_006512707,XM_030245068,XM_030245067,XM_006512710	XP_006512772,XP_006512778,XP_006512769,XP_006512776,XP_006512775,XP_006512773,XP_006512780,XP_030100927,XP_017169414,XP_006512770,XP_030100928,XP_011241469,XP_006512774,NP_035812,XP_006512771	
43232414	human	9606	UTRN	7402		HGNC:12635	OMIM:128240	Chr6 q24.2	Chr6:144284955-144853034(+)	NM_007124,NM_001375323	NP_001362252,NP_009055	P46939
43232415	mouse, laboratory	10090	Hectd3	76608	MGI:1923858			Chr4 53.41 cM	Chr4:116852514-116862474(+)	NM_175244	NP_780453	Q3U487
43232415	human	9606	HECTD3	79654		HGNC:26117	OMIM:618638	Chr1 p34.1	Chr1:45002548-45011355(-)	NM_024602	NP_078878,XP_047286443	Q5T447
43232416	mouse, laboratory	10090	Pdk4	27273	MGI:1351481			Chr6 2.06 cM	Chr6:5483351-5496278(-)	NM_013743	NP_038771	O70571
43232416	human	9606	PDK4	5166		HGNC:8812	OMIM:602527	Chr7 q21.3	Chr7:95583497-95596613(-)	NM_002612	NP_002603	Q16654
43232417	mouse, laboratory	10090	Arhgef10	234094	MGI:2444453			Chr8 7.59 cM	Chr8:14961663-15051085(+)	XM_006508772,XM_036153887,XM_017312673,XM_036153888,XM_030243425,XM_006508770,NM_001037736,XM_036153891,NM_172751,XM_030243426,XM_017312672,XM_036153892,XM_036153893,XM_036153894,XM_006508768,XM_017312669,XM_006508771,XM_006508773,XM_036153886,XM_036153890,XM_036153889	NP_766339,XP_017168161,XP_017168162,XP_036009779,XP_036009786,XP_030099285,XP_036009787,XP_030099286,XP_036009782,XP_006508834,XP_036009783,XP_006508833,XP_036009784,XP_036009785,XP_006508831,XP_006508836,XP_036009780,XP_036009781,XP_006508835,XP_017168158,NP_001032825	Q8C033
43232417	human	9606	ARHGEF10	9639		HGNC:14103	OMIM:608136	Chr8 p23.3	Chr8:1823976-1958641(+)	NM_001308153,NM_014629,NM_001308152	XP_047278406,XP_047278405,XP_047278418,XP_016869492,XP_011533072,XP_011533070,XP_005266098,NP_055444,NP_001295082,NP_001295081,XP_024303103,XP_047278417,XP_047278416,XP_047278415,XP_047278414,XP_047278413,XP_047278412,XP_047278411,XP_047278410,XP_047278409,XP_047278408,XP_047278407	O15013
43232418	mouse, laboratory	10090	Rgs18	64214	MGI:1927498			Chr1 62.99 cM	Chr1:144628421-144651165(-)	NM_022881,XM_011248054,NM_001412709	NP_001399638,NP_075019,XP_011246356	Q99PG4
43232418	human	9606	RGS18	64407		HGNC:14261	OMIM:607192	Chr1 q31.2	Chr1:192158462-192187172(+)	NM_130782	NP_570138	Q9NS28
43232419	mouse, laboratory	10090	Tshr	22095	MGI:98849			Chr12 44.51 cM	Chr12:91367767-91507283(+)	NM_011648,NM_001113404	NP_035778,NP_001106875	P47750
43232419	human	9606	TSHR	7253		HGNC:12373	OMIM:603372	Chr14 q31.1	Chr14:80954989-81146302(+)	NM_001142626,NM_001018036,NM_000369	NP_001018046,NP_000360,XP_011535421,NP_001136098	P16473
43232420	mouse, laboratory	10090	Nrip1	268903	MGI:1315213			Chr16 43.65 cM	Chr16:76084288-76170715(-)	XM_017317020,XM_036159967,XM_006523054,XM_006523050,NM_001358238,NM_173440	XP_006523113,NP_775616,NP_001345167,XP_017172509,XP_006523117,XP_036015860	Q8CBD1
43232420	human	9606	NRIP1	8204		HGNC:8001	OMIM:602490	Chr21 q11.2-q21.1	Chr21:14961235-15065903(-)	NM_003489	XP_047296953,XP_047296955,XP_047296946,XP_047296954,XP_047296952,XP_047296951,XP_047296950,XP_047296949,XP_047296948,XP_047296947,XP_016883965,XP_016883964,XP_016883962,XP_011528054,XP_011528053,XP_011528051,XP_011528050,XP_011528049,XP_005261122,XP_005261120,NP_003480	P48552
43232421	mouse, laboratory	10090	Erg	13876	MGI:95415			Chr16 56.04 cM	Chr16:95160028-95387452(-)	NM_133659,NM_001302183,NM_001302179,XM_006522899,NM_001302154,XM_006522896,NM_001302153,NM_001302152,XM_030248972,XM_006522904,XM_036159777,XM_006522895,XM_030248973,XM_006522903,XM_006522894,XM_006522900	NP_001289108,NP_598420,NP_001289083,NP_001289082,NP_001289081,NP_001289112,XP_006522958,XP_006522959,XP_006522957,XP_030104832,XP_036015670,XP_006522962,XP_030104833,XP_006522963,XP_006522966,XP_006522967	P81270
43232421	human	9606	ERG	2078		HGNC:3446	OMIM:165080	Chr21 q22.2	Chr21:38367261-38662045(-)	NM_001331025,NM_182918,NM_004449,NM_001243433,NM_001243432,NM_001243428,NM_001291391,NM_001136154,NM_001136155,NM_001243429	NP_001129627,NP_001129626,NP_004440,NP_001317954,NP_001230358,NP_001278320,NP_001230361,NP_891548,NP_001230357	P11308
43232422	mouse, laboratory	10090	Elp4	77766	MGI:1925016			Chr2 55.33 cM	Chr2:105531372-105734909(-)	NM_023876	NP_076365	Q9ER73
43232422	human	9606	ELP4	26610		HGNC:1171	OMIM:606985	Chr11 p13	Chr11:31509729-31784525(+)	NM_001288726,NM_001288725,NM_019040	NP_061913,NP_001275654,NP_001275655	Q96EB1
43232423	mouse, laboratory	10090	Kirrel3	67703	MGI:1914953			Chr9 18.97 cM	Chr9:34397190-34948012(+)	XM_036155205,XM_036155208,XM_017313539,XM_006510560,XM_017313538,XM_006510557,NM_001190913,NM_001190914,NM_001190911,NM_001190912,XM_036155214,XM_036155204,XM_006510561,XM_030244529,NM_026324,XM_036155213,XM_006510563,XM_036155212,XM_036155211,XM_036155209,XM_036155206,XM_006510558,XM_006510559,XM_036155207,XM_036155210	XP_006510621,XP_036011107,NP_001177843,XP_036011098,XP_006510624,XP_036011100,XP_006510623,XP_036011106,XP_036011105,XP_036011101,XP_036011099,XP_006510620,XP_036011103,XP_036011097,NP_001177840,XP_036011102,NP_001177842,NP_001177841,XP_017169027,XP_017169028,XP_006510626,XP_030100389,XP_036011104,NP_080600,XP_006510622	Q8BR86
43232423	human	9606	KIRREL3	84623		HGNC:23204	OMIM:607761	Chr11 q24.2	Chr11:126423493-127003460(-)	NM_001301097,NM_001161707,NM_032531	NP_115920,XP_011541328,XP_011541329,XP_011541332,XP_011541334,XP_016873908,XP_047283671,NP_001155179,NP_001288026	Q8IZU9
43232424	mouse, laboratory	10090	Ubr3	68795	MGI:1861100			Chr2 40.95 cM	Chr2:69727590-69854357(+)	NM_001303033,XM_036162526,XM_036162527,XM_006500120,XM_036162528,NM_177783	XP_036018420,XP_006500183,NP_001289962,NP_808451,XP_036018421,XP_036018419	Q5U430
43232424	human	9606	UBR3	130507		HGNC:30467	OMIM:613831	Chr2 q31.1	Chr2:169827463-170084131(+)	NM_172070	NP_742067	Q6ZT12
43232425	mouse, laboratory	10090	Slc22a4	30805	MGI:1353479			Chr11 32.07 cM	Chr11:53873949-53918916(-)	NM_001330304,XM_017314588,XM_011249065,XM_006533512,NM_019687	XP_017170077,NP_001317233,NP_062661,XP_006533575,XP_011247367	Q9Z306
43232425	human	9606	SLC22A4	6583		HGNC:10968	OMIM:604190	Chr5 q31.1	Chr5:132294384-132344206(+)	NM_003059	XP_016865265,XP_011541891,XP_006714738,NP_003050,XP_047273550	Q9H015
43232426	mouse, laboratory	10090	Maea	59003	MGI:1891748			Chr5 17.55 cM	Chr5:33492916-33530638(+)	NM_021500,XM_006504041	XP_006504104,NP_067475	Q4VC33
43232426	human	9606	MAEA	10296		HGNC:13731	OMIM:606801	Chr4 p16.3	Chr4:1289851-1340148(+)	NM_005882,NM_001017405,NM_001297430,NM_001297431,NM_001297432,NM_001297433	XP_047305450,NP_001284360,NP_001284361,NP_001284362,NP_005873,NP_001017405,XP_006713912,XP_006713913,XP_047305449,NP_001284359,XP_047305451	Q7L5Y9
43232427	mouse, laboratory	10090	Rarres1	109222	MGI:1924461			Chr3 30.99 cM	Chr3:67386305-67422856(-)	XM_130987,NM_001164763	NP_001158235	
43232427	human	9606	RARRES1	5918		HGNC:9867	OMIM:605090	Chr3 q25.32	Chr3:158697103-158732944(-)	NM_002888,NM_206963	NP_996846,XP_005247743,NP_002879	P49788
43232428	mouse, laboratory	10090	Lxn	17035	MGI:107633			Chr3 30.98 cM	Chr3:67365332-67371240(-)	NM_016753	NP_058033	P70202
43232428	human	9606	LXN	56925		HGNC:13347	OMIM:609305	Chr3 q25.32	Chr3:158666414-158672722(-)	NM_020169	NP_064554	Q9BS40
43232429	mouse, laboratory	10090	Ddx18	66942	MGI:1914192			Chr1 52.98 cM	Chr1:121481564-121495709(-)	XM_006529794,NM_025860	XP_006529857,NP_080136	Q8K363
43232429	human	9606	DDX18	8886		HGNC:2741	OMIM:606355	Chr2 q14.1	Chr2:117814679-117832377(+)	NM_006773	NP_006764	Q9NVP1
43232430	mouse, laboratory	10090	Prdm8	77630	MGI:1924880			Chr5 47.77 cM	Chr5:98315070-98335313(+)	XM_030254903,XM_030254902,XM_011249594,XM_006535285,XM_006535284,NM_001407996,NM_029947,NM_001407994,NM_001407995	XP_030110762,XP_006535348,NP_001394924,XP_030110763,NP_001394923,NP_084223,XP_006535347,XP_011247896,NP_001394925	Q8BZ97
43232430	human	9606	PRDM8	56978		HGNC:13993	OMIM:616639	Chr4 q21.21	Chr4:80183418-80204329(+)	NM_001099403,NM_020226	NP_001092873,NP_064611	Q9NQV8
43232431	mouse, laboratory	10090	Sypl2	17306	MGI:1328311			Chr3 46.87 cM	Chr3:108119582-108133915(-)	NM_008596	NP_032622	O89104
43232431	human	9606	SYPL2	284612		HGNC:27638		Chr1 p13.3	Chr1:109466478-109482142(+)	NM_001040709,NM_001006603,NM_198280	XP_011539585,XP_011539586,XP_011539587,NP_001035799	Q5VXT5
43232432	mouse, laboratory	10090	Traf5	22033	MGI:107548			Chr1 97.11 cM	Chr1:191729166-191776868(-)	NM_011633,XM_036163631,XM_036163634	XP_036019527,XP_036019524,NP_035763	P70191
43232432	human	9606	TRAF5	7188		HGNC:12035	OMIM:602356	Chr1 q32.3	Chr1:211326587-211374946(+)	NM_001033910,NM_145759,NM_004619,NM_001319207	XP_011508262,NP_001029082,NP_001306136,NP_004610,NP_665702,XP_011508259,XP_011508261,XP_047285528,XP_047285530	O00463
43232433	mouse, laboratory	10090	Snrk	20623	MGI:108104			Chr9 72.89 cM	Chr9:121946332-121998768(+)	NM_001357774,XM_036154756,NM_001164572,NM_001357775,XM_036154755,XM_006511999,XM_006512002,XM_006512000,XM_036154754,NM_001357776,NM_133741	NP_001344703,NP_001344704,NP_001158044,XP_036010647,XP_036010648,XP_006512065,XP_006512063,XP_006512062,XP_036010649,NP_598502,NP_001344705	Q8VDU5
43232433	human	9606	SNRK	54861		HGNC:30598	OMIM:612760	Chr3 p22.1	Chr3:43286512-43351143(+)	NM_017719,NM_001330750,NM_001100594	XP_047304354,NP_001317679,NP_060189,XP_005265302,XP_047304352,XP_047304353,NP_001094064	Q9NRH2
43232434	mouse, laboratory	10090	Csf2rb2	12984	MGI:1339760			Chr15 37.22 cM	Chr15:78166707-78189921(-)	NM_007781,NM_001287389	NP_031807,NP_001274318	P26954
43232434	human	9606	CSF2RB	1439		HGNC:2436	OMIM:138981	Chr22 q12.3	Chr22:36913574-36940449(+)	NM_001410827,NM_000395,NM_001410827,NM_000395	XP_005261397,XP_047297105,XP_047297104,XP_011528205,XP_011528206,NP_000386,XP_047297106,NP_001397756,XP_005261397,XP_047297105,XP_047297104,XP_011528205,XP_011528206,NP_000386,XP_047297106,NP_001397756	P32927,P32927
43232435	mouse, laboratory	10090	Csf2rb	12983	MGI:1339759			Chr15 37.36 cM	Chr15:78210000-78235201(+)	NM_001358854,NM_007780	NP_031806,NP_001345783	P26955
43232435	human	9606	CSF2RB	1439		HGNC:2436	OMIM:138981	Chr22 q12.3	Chr22:36913574-36940449(+)	NM_001410827,NM_000395,NM_001410827,NM_000395	XP_005261397,XP_047297105,XP_047297104,XP_011528205,XP_011528206,NP_000386,XP_047297106,NP_001397756,XP_005261397,XP_047297105,XP_047297104,XP_011528205,XP_011528206,NP_000386,XP_047297106,NP_001397756	P32927,P32927
43232436	mouse, laboratory	10090	Nbn	27354	MGI:1351625			Chr4 6.66 cM	Chr4:15957925-15992589(+)	XM_006537971,XM_030253592,XM_030253593,XM_030253594,XM_006537970,XM_036164174,NM_013752	XP_030109452,XP_006538034,XP_036020067,XP_030109454,XP_006538033,XP_030109453,NP_038780	Q9R207
43232436	human	9606	NBN	4683		HGNC:7652	OMIM:602667	Chr8 q21.3	Chr8:89933336-89984733(-)	NM_002485,NM_001024688	NP_001019859,XP_011515347,XP_047277751,NP_002476,XP_047277752,XP_011515348,XP_024302931	O60934
43232437	mouse, laboratory	10090	Cds2	110911	MGI:1332236			Chr2 64.15 cM	Chr2:132105068-132153970(+)	NM_001291039,NM_001291040,NM_138651	NP_001277968,NP_619592,NP_001277969	Q99L43
43232437	human	9606	CDS2	8760		HGNC:1801	OMIM:603549	Chr20 p12.3	Chr20:5126761-5197887(+)	NM_003818	XP_006723723,NP_003809	O95674
43232438	mouse, laboratory	10090	Chst14	72136	MGI:1919386			Chr2 59.73 cM	Chr2:118756978-118759066(+)	NM_028117	NP_082393	Q80V53
43232438	human	9606	CHST14	113189		HGNC:24464	OMIM:608429	Chr15 q15.1	Chr15:40470961-40473158(+)	NM_130468	NP_569735	Q8NCH0
43232439	mouse, laboratory	10090	Ufsp1	70240	MGI:1917490			Chr5 76.33 cM	Chr5:137292931-137293926(+)	NM_027356	NP_081632	Q9CZP0
43232439	human	9606	UFSP1	402682		HGNC:33821	OMIM:611481	Chr7 q22.1	Chr7:100888723-100889718(-)	NM_001015072	NP_001015072	Q6NVU6
43232440	mouse, laboratory	10090	Slc29a3	71279	MGI:1918529			Chr10 31.38 cM	Chr10:60547851-60588573(-)	XM_006514119,XM_006514120,NM_023596,XM_006514118	XP_006514181,XP_006514182,NP_076085,XP_006514183	Q99P65
43232440	human	9606	SLC29A3	55315		HGNC:23096	OMIM:612373	Chr10 q22.1	Chr10:71319253-71363390(+)	NM_018344,NM_001174098,NM_001363518	XP_047281381,XP_047281380,NP_060814,NP_001350447,NP_001167569	Q9BZD2
43232441	mouse, laboratory	10090	Tbx1	21380	MGI:98493			Chr16 syntenic	Chr16:18399729-18409421(-)	NM_011532,NM_001373938,NM_001285476,XM_006521979,XM_006521978,NM_001285472	NP_001272401,XP_006522042,XP_006522041,NP_035662,NP_001360867,NP_001272405	P70323
43232441	human	9606	TBX1	6899		HGNC:11592	OMIM:602054	Chr22 q11.21	Chr22:19756703-19783593(+)	NM_080647,NM_005992,NM_001379200,NM_080646	XP_016884415,XP_016884416,NP_001366129,NP_005983,NP_542377,NP_542378,XP_006724375	O43435
